Codigo;Matricula;Fecha_Matriculacion;Marca;Modelo;Tipo;Variante;Clasificacion_medioambiental;Combustible;Cilindrada;Potencia;Numero_Plazas;Fecha_inicio_prestacion_servicio_taxi;Eurotaxi;Regimen_Especial_Eurotaxi;Fecha_inicio_Regimen_Especial_Eurotaxi;Fecha_fin_Regimen_Especial_Eurotaxi;Fecha
1434174;4975JRS;22/07/2016;CITROEN;CITROEN C-ELYSEE;D;DDBHY;C;DIESEL;1560;73;5;02/08/2016;NO;NO;;;12/11/2018
1376857;9210JDK;25/03/2015;CITROEN;CITROEN C-ELYSEE eco-glv;FE-CO1/1;FE14C;ECO;GLP / GASOLINA;1587;85;5;26/03/2015;NO;NO;;;12/11/2018
1379867;5177JFG;04/05/2015;CITROEN;CITROEN C-ELYSEE eco-glv;FE-CO1/1;FE14C;ECO;GLP / GASOLINA;1587;85;5;05/05/2015;NO;NO;;;12/11/2018
1382054;5774JFR;26/05/2015;CITROEN;CITROEN C-ELYSEE eco-glv;FE-CO1/1;FE14C;ECO;GLP / GASOLINA;1587;85;5;27/05/2015;NO;NO;;;12/11/2018
1485408;7626KFK;20/11/2017;CITROEN;CITROEN C-ELYSEE;D;DBHY;C;DIESEL;1560;73;5;27/11/2017;NO;NO;;;12/11/2018
1375791;2316JDB;06/03/2015;CITROEN;CITROEN C-ELYSEE eco-glv;FE-CO1/1;FE14C;ECO;GLP / GASOLINA;1587;85;5;13/03/2015;NO;NO;;;12/11/2018
1424855;0897JNJ;22/04/2016;CITROEN;CITROEN C-ELYSEE eco-glv;FECO2/1;FE15C;ECO;GLP / GASOLINA;1587;85;5;22/04/2016;NO;NO;;;12/11/2018
1419786;2080JLX;19/02/2016;CITROEN;C4 PICASSO;3;3DBHZ*;C;DIESEL;1560;88;5;26/02/2016;NO;NO;;;12/11/2018
1382048;2901JFS;27/05/2015;CITROEN;CITROEN C-ELYSEE eco-glv;FE-CO1/1;FE14C;ECO;GLP / GASOLINA;1587;85;5;27/05/2015;NO;NO;;;12/11/2018
1422234;9939JMF;02/03/2016;CITROEN;CITROEN JUMPY;X;XDAHZ*;B;DIESEL;1997;94;7;29/03/2016;SI;SI;31/03/2016;07/04/2021;12/11/2018
1514449;6014KLW;14/06/2018;CITROEN;CITROEN C-ELYSEE eco-glv;F;FECE;ECO;GLP / GASOLINA;1587;85;5;20/06/2018;NO;NO;;;12/11/2018
1378329;1412JDW;15/04/2015;CITROEN;C4 PICASSO;3;3DBHZ*;C;DIESEL;1560;88;5;16/04/2015;NO;NO;;;12/11/2018
1399425;6666JKP;14/12/2015;CITROEN;CITROEN JUMPY;X;XDAHZ*;B;DIESEL;1997;94;7;07/01/2016;SI;SI;20/01/2016;07/04/2021;12/11/2018
1391858;6161JHY;16/09/2015;CITROEN;CITROEN JUMPY;X;XDAHZ*;B;DIESEL;1997;94;7;07/10/2015;SI;SI;05/01/2016;07/04/2021;12/11/2018
1525181;6527KPT;05/10/2018;CITROEN;CITROEN C-ELYSEE eco-glv;F;FECE;ECO;GLP / GASOLINA;1587;85;5;10/10/2018;NO;NO;;;12/11/2018
1510434;6391KKD;19/04/2018;CITROEN;CITROEN C-ELYSEE eco-glv;F;FECE;ECO;GLP / GASOLINA;1587;85;5;20/04/2018;NO;NO;;;12/11/2018
1343826;5023HYT;01/08/2014;CITROEN;C4 PICASSO;3;3DAHX*;C;DIESEL;1997;110;5;04/08/2014;NO;NO;;;12/11/2018
1507928;0194KJD;09/03/2018;CITROEN;CITROEN C-ELYSEE eco-glv;F;FECE;ECO;GLP / GASOLINA;1587;85;5;14/03/2018;NO;NO;;;12/11/2018
1473230;3802JZB;17/05/2017;CITROEN;CITROEN GC4 PICASSO;3;EBHZ;C;DIESEL;1560;88;5;18/05/2017;NO;NO;;;12/11/2018
1486050;4671KFT;30/11/2017;CITROEN;CITROEN C-ELYSEE eco-glv;F;FECE;ECO;GLP / GASOLINA;1587;85;5;13/12/2017;NO;NO;;;12/11/2018
1418796;2268JLP;03/02/2016;CITROEN;CITROEN JUMPY;X;XDAHZ*;B;DIESEL;1997;94;7;16/02/2016;SI;SI;31/05/2016;07/04/2021;12/11/2018
1474548;2486JZS;06/06/2017;CITROEN;CITROEN C-ELYSEE;D;DBHY;C;DIESEL;1560;73;5;09/06/2017;NO;NO;;;12/11/2018
1508085;3389KJF;13/03/2018;CITROEN;CITROEN C-ELYSEE eco-glv;F;FECE;ECO;GLP / GASOLINA;1587;85;5;14/03/2018;NO;NO;;;12/11/2018
1470361;4941JYH;12/04/2017;CITROEN;CITROEN C-ELYSEE eco-glv;F;FECE;ECO;GLP / GASOLINA;1587;85;5;19/04/2017;NO;NO;;;12/11/2018
1426975;7132JNW;12/05/2016;CITROEN;CITROEN GC4 PICASSO;3;3EBHZ*;C;DIESEL;1560;88;5;13/05/2016;NO;NO;;;12/11/2018
1525258;0101KPV;05/10/2018;CITROEN;CITROEN C-ELYSEE eco-glv;F;FECE;ECO;GLP / GASOLINA;1587;85;5;10/10/2018;NO;NO;;;12/11/2018
1419618;0087JLZ;24/02/2016;CITROEN;C4 PICASSO;3;3DAHX*;C;DIESEL;1997;110;5;25/02/2016;NO;NO;;;12/11/2018
1443742;0002JVL;12/12/2016;CITROEN;CITROEN C-ELYSEE eco-glv;F;FECE;ECO;GLP / GASOLINA;1587;85;5;13/12/2016;NO;NO;;;12/11/2018
1438066;7173JSY;29/09/2016;CITROEN;CITROEN C-ELYSEE eco-glv;FECO2/1;FE15C;ECO;GLP / GASOLINA;1587;85;5;05/10/2016;NO;NO;;;12/11/2018
1507856;1257KJC;07/03/2018;CITROEN;CITROEN C-ELYSEE eco-glv;F;FECE;ECO;GLP / GASOLINA;1587;85;5;16/03/2018;NO;NO;;;12/11/2018
1444732;0742JVH;30/11/2016;CITROEN;CITROEN C-ELYSEE;D;DDBHY;C;DIESEL;1560;73;5;22/12/2016;NO;NO;;;12/11/2018
1444453;8998JVM;16/12/2016;CITROEN;CITROEN C-ELYSEE;D;DDBHY;C;DIESEL;1560;73;5;20/12/2016;NO;NO;;;12/11/2018
1380352;9629JDW;17/04/2015;CITROEN;CITROEN C-ELYSEE eco-glv;FE-CO1/1;FE14C;ECO;GLP / GASOLINA;1587;85;5;08/05/2015;NO;NO;;;12/11/2018
1399791;3578JLC;07/01/2016;CITROEN;CITROEN C-ELYSEE eco-glv;FECO2/1;FE15C;ECO;GLP / GASOLINA;1587;85;5;12/01/2016;NO;NO;;;12/11/2018
1381886;3087JFP;22/05/2015;CITROEN;CITROEN C-ELYSEE eco-glv;FE-CO1/1;FE14C;ECO;GLP / GASOLINA;1587;85;5;26/05/2015;NO;NO;;;12/11/2018
1384741;1269JGK;24/06/2015;CITROEN;CITROEN C-ELYSEE eco-glv;FE-CO1/1;FE14C;ECO;GLP / GASOLINA;1587;85;5;29/06/2015;NO;NO;;;12/11/2018
1420522;9773JMF;02/03/2016;CITROEN;CITROEN C-ELYSEE eco-glv;FECO2/1;FE15C;ECO;GLP / GASOLINA;1587;85;5;04/03/2016;NO;NO;;;12/11/2018
1374976;8372JCY;03/03/2015;CITROEN;CITROEN C-ELYSEE eco-glv;FE-CO1/1;FE14C;ECO;GLP / GASOLINA;1587;85;5;05/03/2015;NO;NO;;;12/11/2018
1506602;2631KHL;14/02/2018;CITROEN;CITROEN C-ELYSEE eco-glv;F;FECE;ECO;GLP / GASOLINA;1587;85;5;21/02/2018;NO;NO;;;12/11/2018
1423213;5683JMZ;06/04/2016;CITROEN;CITROEN C-ELYSEE eco-glv;FE-CO2;FE15;ECO;GLP / GASOLINA;1587;85;5;07/04/2016;NO;NO;;;12/11/2018
1471377;3208JYP;27/04/2017;CITROEN;CITROEN C-ELYSEE eco-glv;F;FECE;ECO;GLP / GASOLINA;1587;85;5;28/04/2017;NO;NO;;;12/11/2018
1399585;0422JKX;28/12/2015;CITROEN;CITROEN JUMPY;X;XDAHZ*;B;DIESEL;1997;94;7;08/01/2016;SI;SI;01/02/2016;07/04/2021;12/11/2018
1381518;5179JFM;19/05/2015;CITROEN;CITROEN C-ELYSEE eco-glv;FE-CO1/1;FE14C;ECO;GLP / GASOLINA;1587;85;5;22/05/2015;NO;NO;;;12/11/2018
1518983;0269KNN;07/08/2018;CITROEN;CITROEN C-ELYSEE eco-glv;F;FECE;ECO;GLP / GASOLINA;1587;85;5;16/08/2018;NO;NO;;;12/11/2018
1505831;7991KHG;02/02/2018;CITROEN;CITROEN C-ELYSEE eco-glv;F;FECE;ECO;GLP / GASOLINA;1587;85;5;07/02/2018;NO;NO;;;12/11/2018
1510735;4720KKG;23/04/2018;CITROEN;CITROEN C-ELYSEE eco-glv;F;FECE;ECO;GLP / GASOLINA;1587;85;5;25/04/2018;NO;NO;;;12/11/2018
1388813;3647JHR;26/08/2015;CITROEN;CITROEN C-ELYSEE;D;DDBHY;C;DIESEL;1560;73;5;28/08/2015;NO;NO;;;12/11/2018
1433778;0051JRT;22/07/2016;CITROEN;CITROEN C-ELYSEE eco-glv;FECO2/1;FE15C;ECO;GLP / GASOLINA;1587;85;5;26/07/2016;NO;NO;;;12/11/2018
1379569;0951JFC;28/04/2015;CITROEN;CITROEN C-ELYSEE eco-glv;FE-CO1/1;FE14C;ECO;GLP / GASOLINA;1587;85;5;29/04/2015;NO;NO;;;12/11/2018
1374996;0881JCZ;03/03/2015;CITROEN;CITROEN C-ELYSEE eco-glv;FE-CO1/1;FE14C;ECO;GLP / GASOLINA;1587;85;5;05/03/2015;NO;NO;;;12/11/2018
1430875;5989JPT;16/06/2016;CITROEN;CITROEN C-ELYSEE eco-glv;FECO2/1;FE15C;ECO;GLP / GASOLINA;1587;85;5;21/06/2016;NO;NO;;;12/11/2018
1443775;4586JVJ;05/12/2016;CITROEN;C4 PICASSO;3;3DBHZ*;C;DIESEL;1560;88;5;13/12/2016;NO;NO;;;12/11/2018
1515954;6318KMR;09/07/2018;CITROEN;CITROEN C-ELYSEE eco-glv;F;FECE;ECO;GLP / GASOLINA;1587;85;5;11/07/2018;NO;NO;;;12/11/2018
1481898;9078KDH;29/09/2017;CITROEN;CITROEN C-ELYSEE eco-glv;F;FECE;ECO;GLP / GASOLINA;1587;85;5;03/10/2017;NO;NO;;;12/11/2018
1375796;3589JDD;12/03/2015;CITROEN;CITROEN C-ELYSEE eco-glv;FE-CO1/1;FE14C;ECO;GLP / GASOLINA;1587;85;5;13/03/2015;NO;NO;;;12/11/2018
1424353;0342JNF;15/04/2016;CITROEN;CITROEN C-ELYSEE;D;DDBHY;C;DIESEL;1560;73;5;19/04/2016;NO;NO;;;12/11/2018
1383033;4585JFZ;05/06/2015;CITROEN;CITROEN C-ELYSEE eco-glv;FE-CO1/1;FE14C;ECO;GLP / GASOLINA;1587;85;5;08/06/2015;NO;NO;;;12/11/2018
1478777;5991KCG;31/07/2017;CITROEN;CITROEN C-ELYSEE eco-glv;F;FECE;ECO;GLP / GASOLINA;1587;85;5;04/08/2017;NO;NO;;;12/11/2018
1478781;1366KCC;27/07/2017;CITROEN;CITROEN C-ELYSEE eco-glv;F;FECE;ECO;GLP / GASOLINA;1587;85;5;04/08/2017;NO;NO;;;12/11/2018
1507770;7145JPZ;27/06/2016;CITROEN;CITROEN C-ELYSEE eco-glv;FECO2/1;FE15C;ECO;GLP / GASOLINA;1587;85;5;12/03/2018;NO;NO;;;12/11/2018
1480509;6526KCX;08/09/2017;CITROEN;CITROEN C-ELYSEE;D;DBHY;C;DIESEL;1560;73;5;08/09/2017;NO;NO;;;12/11/2018
1377941;1392JDV;13/04/2015;CITROEN;CITROEN C-ELYSEE eco-glv;FE-CO1/1;FE14C;ECO;GLP / GASOLINA;1587;85;5;13/04/2015;NO;NO;;;12/11/2018
1476482;5069KBJ;29/06/2017;CITROEN;CITROEN C-ELYSEE;D;DBHY;C;DIESEL;1560;73;5;05/07/2017;NO;NO;;;12/11/2018
1487395;9623KGD;20/12/2017;CITROEN;CITROEN C-ELYSEE;D;DBHY;C;DIESEL;1560;73;5;29/12/2017;NO;NO;;;12/11/2018
1507897;3061KHX;28/02/2018;CITROEN;CITROEN C-ELYSEE eco-glv;F;FECE;ECO;GLP / GASOLINA;1587;85;5;14/03/2018;NO;NO;;;12/11/2018
1377686;1246JDT;08/04/2015;CITROEN;CITROEN C-ELYSEE eco-glv;FE-CO1/1;FE14C;ECO;GLP / GASOLINA;1587;85;5;09/04/2015;NO;NO;;;12/11/2018
1525252;9814KPR;28/09/2018;CITROEN;CITROEN C-ELYSEE eco-glv;F;FECE;ECO;GLP / GASOLINA;1587;85;5;10/10/2018;NO;NO;;;12/11/2018
1400070;1386JKT;21/12/2015;CITROEN;CITROEN JUMPY;X;XDAHZ*;B;DIESEL;1997;94;7;15/01/2016;SI;SI;09/02/2016;07/04/2021;12/11/2018
1442457;1658JTZ;22/11/2016;CITROEN;CITROEN C-ELYSEE eco-glv;FECO2/1;FE15C;ECO;GLP / GASOLINA;1587;85;5;24/11/2016;NO;NO;;;12/11/2018
1473928;0161JZK;29/05/2017;CITROEN;CITROEN C-ELYSEE eco-glv;F;FECE;ECO;GLP / GASOLINA;1587;85;5;31/05/2017;NO;NO;;;12/11/2018
1433815;6078JRR;21/07/2016;CITROEN;CITROEN C-ELYSEE eco-glv;FECO2/1;FE15C;ECO;GLP / GASOLINA;1587;85;5;27/07/2016;NO;NO;;;12/11/2018
1515141;8678KMH;28/06/2018;CITROEN;CITROEN C-ELYSEE eco-glv;F;FECE;ECO;GLP / GASOLINA;1587;85;5;29/06/2018;NO;NO;;;12/11/2018
1396541;5805JKB;13/11/2015;CITROEN;CITROEN C-ELYSEE;D;DDBHY;C;DIESEL;1560;73;5;27/11/2015;NO;NO;;;12/11/2018
1354005;2610JBV;23/12/2014;CITROEN;CITROEN C-ELYSEE eco-glv;FE-CO1/1;FE14C;ECO;GLP / GASOLINA;1587;85;5;26/12/2014;NO;NO;;;12/11/2018
1508255;2795KHZ;01/03/2018;CITROEN;CITROEN C-ELYSEE eco-glv;F;FECE;ECO;GLP / GASOLINA;1587;85;5;19/03/2018;NO;NO;;;12/11/2018
1512178;7385KKW;14/05/2018;CITROEN;CITROEN C-ELYSEE eco-glv;F;FECE;ECO;GLP / GASOLINA;1587;85;5;18/05/2018;NO;NO;;;12/11/2018
1468011;7689JXL;15/03/2017;CITROEN;CITROEN C-ELYSEE;D;DDBHY;C;DIESEL;1560;73;5;16/03/2017;NO;NO;;;12/11/2018
1483715;5205KDS;19/10/2017;CITROEN;CITROEN C-ELYSEE eco-glv;F;FECE;ECO;GLP / GASOLINA;1587;85;5;02/11/2017;NO;NO;;;12/11/2018
1442573;9931JTZ;23/11/2016;CITROEN;CITROEN C-ELYSEE eco-glv;FE-CO2;FE15;ECO;GLP / GASOLINA;1587;85;5;25/11/2016;NO;NO;;;12/11/2018
1439799;3549JTK;24/10/2016;CITROEN;CITROEN C-ELYSEE eco-glv;FECO2/1;FE15C;ECO;GLP / GASOLINA;1587;85;5;25/10/2016;NO;NO;;;12/11/2018
1477289;6743KBR;10/07/2017;CITROEN;CITROEN C-ELYSEE eco-glv;F;FECE;ECO;GLP / GASOLINA;1587;85;5;12/07/2017;NO;NO;;;12/11/2018
1400204;5362JLD;13/01/2016;CITROEN;CITROEN C-ELYSEE;D;DDBHY;C;DIESEL;1560;73;5;18/01/2016;NO;NO;;;12/11/2018
1519773;1319KNZ;29/08/2018;CITROEN;CITROEN C-ELYSEE eco-glv;F;FECE;ECO;GLP / GASOLINA;1587;85;5;31/08/2018;NO;NO;;;12/11/2018
1440017;6525JTL;26/10/2016;CITROEN;CITROEN C-ELYSEE;D;DDBHY;C;DIESEL;1560;73;5;27/10/2016;NO;NO;;;12/11/2018
1445088;7836JVS;23/12/2016;CITROEN;CITROEN C-ELYSEE;D;DDBHY;C;DIESEL;1560;73;5;29/12/2016;NO;NO;;;12/11/2018
1434128;8921JRW;28/07/2016;CITROEN;CITROEN C-ELYSEE;D;DDBHY;C;DIESEL;1560;73;5;01/08/2016;NO;NO;;;12/11/2018
1489642;4379KHB;29/01/2018;CITROEN;CITROEN C-ELYSEE eco-glv;F;FECE;ECO;GLP / GASOLINA;1587;85;5;31/01/2018;NO;NO;;;12/11/2018
1436080;5228JSM;06/09/2016;CITROEN;CITROEN C-ELYSEE eco-glv;FECO2/1;FE15C;ECO;GLP / GASOLINA;1587;85;5;08/09/2016;NO;NO;;;12/11/2018
1475252;2681KBC;21/06/2017;CITROEN;CITROEN C-ELYSEE;D;DBHY;C;DIESEL;1560;73;5;22/06/2017;NO;NO;;;12/11/2018
1469133;0781JXW;29/03/2017;CITROEN;CITROEN C-ELYSEE;D;DBHY;C;DIESEL;1560;73;5;31/03/2017;NO;NO;;;12/11/2018
1377935;2570JDT;09/04/2015;CITROEN;CITROEN C-ELYSEE eco-glv;FE-CO1/1;FE14C;ECO;GLP / GASOLINA;1587;85;5;13/04/2015;NO;NO;;;12/11/2018
1387178;0527JHG;30/07/2015;CITROEN;C4 PICASSO;3;3DAHR*;C;DIESEL;1997;110;5;31/07/2015;NO;NO;;;12/11/2018
1509299;2058KJW;03/04/2018;CITROEN;CITROEN C-ELYSEE eco-glv;F;FECE;ECO;GLP / GASOLINA;1587;85;5;04/04/2018;NO;NO;;;12/11/2018
1439510;3820JTJ;21/10/2016;CITROEN;C4 PICASSO;3;3DBHZ*;C;DIESEL;1560;88;5;21/10/2016;NO;NO;;;12/11/2018
1388837;1360JHS;28/08/2015;CITROEN;CITROEN C-ELYSEE eco-glv;FE-CO1/1;FE14C;ECO;GLP / GASOLINA;1587;85;5;28/08/2015;NO;NO;;;12/11/2018
1399394;6564JKY;30/12/2015;CITROEN;CITROEN C-ELYSEE eco-glv;FECO2/1;FE15C;ECO;GLP / GASOLINA;1587;85;5;07/01/2016;NO;NO;;;12/11/2018
1469339;9217JXY;31/03/2017;CITROEN;CITROEN C-ELYSEE;D;DBHY;C;DIESEL;1560;73;5;04/04/2017;NO;NO;;;12/11/2018
1433906;9533JRS;22/07/2016;CITROEN;CITROEN C-ELYSEE;D;DDBHY;C;DIESEL;1560;73;5;28/07/2016;NO;NO;;;12/11/2018
1436848;3289JSS;21/09/2016;CITROEN;CITROEN C-ELYSEE;D;DDBHY;C;DIESEL;1560;73;5;21/09/2016;NO;NO;;;12/11/2018
1475405;4873KBC;22/06/2017;CITROEN;CITROEN C-ELYSEE eco-glv;F;FECE;ECO;GLP / GASOLINA;1587;85;5;26/06/2017;NO;NO;;;12/11/2018
1477077;0116KBR;07/07/2017;CITROEN;CITROEN C-ELYSEE eco-glv;F;FECE;ECO;GLP / GASOLINA;1587;85;5;07/07/2017;NO;NO;;;12/11/2018
1423764;9060JNC;13/04/2016;CITROEN;CITROEN C-ELYSEE;D;DDBHY;C;DIESEL;1560;73;5;13/04/2016;NO;NO;;;12/11/2018
1428619;2993JPD;25/05/2016;CITROEN;CITROEN C-ELYSEE;D;DDBHY;C;DIESEL;1560;73;5;30/05/2016;NO;NO;;;12/11/2018
1398776;8132JKT;22/12/2015;CITROEN;CITROEN C-ELYSEE eco-glv;FECO2/1;FE15C;ECO;GLP / GASOLINA;1587;85;5;23/12/2015;NO;NO;;;12/11/2018
1377139;6732JDM;27/03/2015;CITROEN;CITROEN C-ELYSEE eco-glv;FE-CO1/1;FE14C;ECO;GLP / GASOLINA;1587;85;5;31/03/2015;NO;NO;;;12/11/2018
1376290;1301JDG;17/03/2015;CITROEN;CITROEN C-ELYSEE eco-glv;FE-CO1/1;FE14C;ECO;GLP / GASOLINA;1587;85;5;18/03/2015;NO;NO;;;12/11/2018
1483580;7540KDW;26/10/2017;CITROEN;CITROEN C-ELYSEE eco-glv;F;FECE;ECO;GLP / GASOLINA;1587;85;5;30/10/2017;NO;NO;;;12/11/2018
1398081;8907JKN;11/12/2015;CITROEN;C4 PICASSO;3;3DAHX*;C;DIESEL;1997;110;5;15/12/2015;NO;NO;;;12/11/2018
1518553;0064KNJ;31/07/2018;CITROEN;CITROEN C-ELYSEE eco-glv;F;FECE;ECO;GLP / GASOLINA;1587;85;5;03/08/2018;NO;NO;;;12/11/2018
1381148;1271JFM;18/05/2015;CITROEN;CITROEN C-ELYSEE eco-glv;FE-CO1/1;FE14C;ECO;GLP / GASOLINA;1587;85;5;19/05/2015;NO;NO;;;12/11/2018
1489417;1350KGY;24/01/2018;CITROEN;CITROEN C-ELYSEE eco-glv;F;FECE;ECO;GLP / GASOLINA;1587;85;5;26/01/2018;NO;NO;;;12/11/2018
1443395;5416JVJ;05/12/2016;CITROEN;CITROEN GC4 PICASSO;3;3EBHZ*;C;DIESEL;1560;88;5;07/12/2016;NO;NO;;;12/11/2018
1384819;6162JGM;29/06/2015;CITROEN;CITROEN C-ELYSEE eco-glv;FE-CO1/1;FE14C;ECO;GLP / GASOLINA;1587;85;5;30/06/2015;NO;NO;;;12/11/2018
1347971;7221HZM;03/10/2014;CITROEN;C4 PICASSO;3;3DAHX*;C;DIESEL;1997;110;5;07/10/2014;NO;NO;;;12/11/2018
1516104;3657KMT;11/07/2018;CITROEN;CITROEN C-ELYSEE eco-glv;F;FECE;ECO;GLP / GASOLINA;1587;85;5;13/07/2018;NO;NO;;;12/11/2018
1512800;0270KLC;22/05/2018;CITROEN;CITROEN C-ELYSEE eco-glv;F;FECE;ECO;GLP / GASOLINA;1587;85;5;25/05/2018;NO;NO;;;12/11/2018
1418382;1042JLS;09/02/2016;CITROEN;C4 PICASSO;3;3DBHZ*;C;DIESEL;1560;88;5;11/02/2016;NO;NO;;;12/11/2018
1469656;0029JXZ;06/03/2017;CITROEN;CITROEN C-ELYSEE;D;DBHY;C;DIESEL;1560;73;5;06/04/2017;NO;NO;;;12/11/2018
1387603;7198JHL;10/08/2015;CITROEN;CITROEN C-ELYSEE eco-glv;FE-CO1/1;FE14C;ECO;GLP / GASOLINA;1587;85;5;11/08/2015;NO;NO;;;12/11/2018
1476229;4776KBK;30/06/2017;CITROEN;CITROEN C-ELYSEE;D;DBHY;C;DIESEL;1560;73;5;03/07/2017;NO;NO;;;12/11/2018
1379953;9817JFD;30/04/2015;CITROEN;CITROEN C-ELYSEE eco-glv;FE-CO1/1;FE14C;ECO;GLP / GASOLINA;1587;85;5;05/05/2015;NO;NO;;;12/11/2018
1487446;0018KGG;21/12/2017;CITROEN;CITROEN C-ELYSEE eco-glv;F;FECE;ECO;GLP / GASOLINA;1587;85;5;27/12/2017;NO;NO;;;12/11/2018
1431593;3242JPW;21/06/2016;CITROEN;CITROEN C-ELYSEE eco-glv;FECO2/1;FE15C;ECO;GLP / GASOLINA;1587;85;5;28/06/2016;NO;NO;;;12/11/2018
1513451;9231KLJ;30/05/2018;CITROEN;CITROEN C-ELYSEE eco-glv;F;FECE;ECO;GLP / GASOLINA;1587;85;5;04/06/2018;NO;NO;;;12/11/2018
1418080;6739JLR;08/02/2016;CITROEN;CITROEN C-ELYSEE;D;DDBHY;C;DIESEL;1560;73;5;09/02/2016;NO;NO;;;12/11/2018
1380254;0851JFH;06/05/2015;CITROEN;CITROEN C-ELYSEE eco-glv;FE-CO1/1;FE14C;ECO;GLP / GASOLINA;1587;85;5;07/05/2015;NO;NO;;;12/11/2018
1486697;8642KFZ;14/12/2017;CITROEN;CITROEN C-ELYSEE;D;DBHY;C;DIESEL;1560;73;5;15/12/2017;NO;NO;;;12/11/2018
1419437;1983JLX;19/02/2016;CITROEN;CITROEN C-ELYSEE;D;DDBHY;C;DIESEL;1560;73;5;23/02/2016;NO;NO;;;12/11/2018
1477363;9564KBP;06/07/2017;CITROEN;CITROEN C-ELYSEE;D;DBHY;C;DIESEL;1560;73;5;13/07/2017;NO;NO;;;12/11/2018
1430465;0179JPR;10/06/2016;CITROEN;C4 PICASSO;3;3DBHZ*;C;DIESEL;1560;88;5;15/06/2016;NO;NO;;;12/11/2018
1447187;6351JWJ;25/01/2017;CITROEN;C4 PICASSO;3;3DBHZ*;C;DIESEL;1560;88;5;26/01/2017;NO;NO;;;12/11/2018
1424650;4730JNF;18/04/2016;CITROEN;C4 PICASSO;3;3DAHX*;C;DIESEL;1997;110;5;21/04/2016;NO;NO;;;12/11/2018
1446220;1091JWF;16/01/2017;CITROEN;CITROEN GC4 PICASSO;3;3EAHX*;C;DIESEL;1997;110;5;17/01/2017;NO;NO;;;12/11/2018
1437303;9525JST;22/09/2016;CITROEN;C4 PICASSO;3;3DBHY*;C;DIESEL;1560;73;5;26/09/2016;NO;NO;;;12/11/2018
1377256;6167JDP;31/03/2015;CITROEN;CITROEN C-ELYSEE eco-glv;FE-CO1/1;FE14C;ECO;GLP / GASOLINA;1587;85;5;01/04/2015;NO;NO;;;12/11/2018
1528169;1845KRK;06/11/2018;CITROEN;CITROEN C-ELYSEE eco-glv;F;FECE;ECO;GLP / GASOLINA;1587;85;5;08/11/2018;NO;NO;;;12/11/2018
1466282;5723JWZ;23/02/2017;CITROEN;CITROEN GC4 PICASSO;3;EBHZ;C;DIESEL;1560;88;5;28/02/2017;NO;NO;;;12/11/2018
1508886;6857KJK;21/03/2018;CITROEN;CITROEN C-ELYSEE eco-glv;F;FECE;ECO;GLP / GASOLINA;1587;85;5;26/03/2018;NO;NO;;;12/11/2018
1421924;2685JMP;18/03/2016;CITROEN;CITROEN GC4 PICASSO;3;3EBHY*;C;DIESEL;1560;73;5;22/03/2016;NO;NO;;;12/11/2018
1466666;1992JXC;27/02/2017;CITROEN;CITROEN GC4 PICASSO;3;EBHZ;C;DIESEL;1560;88;5;02/03/2017;NO;NO;;;12/11/2018
1397591;1123JKN;09/12/2015;CITROEN;CITROEN C-ELYSEE eco-glv;FECO2/1;FE15C;ECO;GLP / GASOLINA;1587;85;5;10/12/2015;NO;NO;;;12/11/2018
1475060;5309JZY;16/06/2017;CITROEN;C4 PICASSO;3;DBHZ;C;DIESEL;1560;88;5;20/06/2017;NO;NO;;;12/11/2018
1428134;3534JPC;24/05/2016;CITROEN;CITROEN C-ELYSEE eco-glv;FECO2/1;FE15C;ECO;GLP / GASOLINA;1587;85;5;25/05/2016;NO;NO;;;12/11/2018
1433771;3847JRS;22/07/2016;CITROEN;CITROEN GC4 PICASSO;3;3EBHZ*;C;DIESEL;1560;88;5;26/07/2016;NO;NO;;;12/11/2018
1469690;0433JYD;05/04/2017;CITROEN;CITROEN C-ELYSEE eco-glv;F;FECE;ECO;GLP / GASOLINA;1587;85;5;07/04/2017;NO;NO;;;12/11/2018
1475257;9865KBC;22/06/2017;CITROEN;CITROEN C-ELYSEE eco-glv;F;FECE;ECO;GLP / GASOLINA;1587;85;5;23/06/2017;NO;NO;;;12/11/2018
1479669;2204KCP;23/08/2017;CITROEN;CITROEN C-ELYSEE;D;DBHY;C;DIESEL;1560;73;5;29/08/2017;NO;NO;;;12/11/2018
1399713;4630JLB;04/01/2016;CITROEN;CITROEN JUMPY;X;XDAHZ*;B;DIESEL;1997;94;7;11/01/2016;SI;SI;07/04/2015;07/04/2021;12/11/2018
1424181;1937JNF;15/04/2016;CITROEN;CITROEN C-ELYSEE eco-glv;FECO2/1;FE15C;ECO;GLP / GASOLINA;1587;85;5;18/04/2016;NO;NO;;;12/11/2018
1385440;2253JGT;06/07/2015;CITROEN;CITROEN C-ELYSEE eco-glv;FE-CO1/1;FE14C;ECO;GLP / GASOLINA;1587;85;5;07/07/2015;NO;NO;;;12/11/2018
1339119;0642HXK;26/05/2014;CITROEN;C4 PICASSO;3;3DAHX*;C;DIESEL;1997;110;5;27/05/2014;NO;NO;;;12/11/2018
1511895;9949KKF;20/04/2018;CITROEN;CITROEN C-ELYSEE eco-glv;F;FECE;ECO;GLP / GASOLINA;1587;85;5;14/05/2018;NO;NO;;;12/11/2018
